country|packed
Germany|bitcoincasinomobile.com~2026-07~4,0,0,0,0,0,0,0,0 www.nightrush.com~2026-08~3,2,1,1,0,1,0,0,0 intellipopup.com~2026-07~3,1,0,0,0,0,0,0,0 asianwifeporn.com~2026-07~33,0,0,0,0,0,0,0,0 klrtspet.net~2026-07~1545,50,0,0,0,0,0,0,0 t.co~2026-08~17,11,7,3,0,0,0,0,0 l.facebook.com~2026-09~3,0,0,0,0,0,0,0,0 www.nonstopbonus.com~2026-08~5,4,4,0,0,0,0,0,0 l.facebook.com~2026-08~193,70,3,2,1,1,1,2,1 fr.pornhub.com~2026-08~228,13,0,0,0,0,0,0,0 gledai-film.com~2026-08~434,0,0,0,0,0,0,0,0 antiadblocksystems.com~2026-07~3,0,0,0,0,0,0,0,0 chatgpt.com~2026-05~3,1,1,1,0,0,0,0,0 dappgambl.com~2026-05~4,2,1,0,0,0,0,0,0 thebesthosterv.com~2026-07~4,0,0,0,0,0,0,0,0 www.casinobernie.com~2026-07~7,7,5,3,0,0,0,0,0 vidaraa.cc~2026-07~17,0,0,0,0,0,0,0,0 tribuna.com~2026-08~4,3,3,2,1,1,1,0,0 t.co~2026-05~6,4,1,1,0,0,0,0,0 egybesst.homes~2026-08~9,0,0,0,0,0,0,0,0 nostrabet.com~2026-06~8,4,4,1,0,0,0,0,0 ehagur.com~2026-07~16,3,0,0,0,0,0,0,0 com.google.android.gm~2026-06~149,6,4,2,0,0,0,1,0 hottopcasino.com~2026-06~6,6,6,2,0,0,0,0,0 askbonus.com~2026-07~6,6,4,2,0,0,0,0,0 bexyjy.com~2026-08~217,23,0,0,0,0,0,0,0 klrtspet.net~2026-08~2947,109,0,0,0,0,0,0,0 com.google.android.gm~2026-05~138,9,4,2,0,0,0,1,0 $direct~2026-06~1323,144,53,14,5,3,2,5,4 intelligenceadx.com~2026-07~34,1,0,0,0,0,0,0,0 m.facebook.com~2026-07~197,13,8,3,0,0,0,2,0 request-global.czilladx.com~2026-05~69,20,0,0,0,0,0,0,0 www.google.com~2026-07~100,17,13,9,5,2,2,3,3 xadsmart.com~2026-07~11,0,0,0,0,0,0,0,0 backenmitliebe.com~2026-08~4,3,0,0,0,0,0,0,0 www.askgamblers.com~2026-05~3,2,0,0,0,0,0,0,0 bonusmaniac.com~2026-05~3,0,0,0,0,0,0,0,0 at.casino.online~2026-05~66,38,21,2,0,0,0,0,0 pl.redtube.com~2026-08~13,1,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-05~11,0,0,0,0,0,0,0,0 url7982.transactions.fortunejack.com~2026-05~4,0,0,0,0,0,0,0,0 nu6i-bg-net.com~2026-07~4,0,0,0,0,0,0,0,0 bet4btc.com~2026-05~5,0,0,0,0,0,0,0,0 www.nu6i-bg-net.com~2026-07~83,0,0,0,0,0,0,0,0 shahhid4u.rest~2026-07~4,0,0,0,0,0,0,0,0 tribuna.com~2026-05~4,4,0,0,0,0,0,0,0 turkifsa.blog~2026-07~11,0,0,0,0,0,0,0,0 onlinegames-de.store~2026-08~11,7,5,2,1,1,1,0,0 it.pornhub.com~2026-07~30,3,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-08~10,1,0,0,0,0,0,0,0 search.brave.com~2026-08~5,0,0,0,0,0,0,0,0 www.slotozilla.com~2026-05~17,5,4,1,0,0,0,1,0 cn.pornhub.com~2026-07~6,0,0,0,0,0,0,0,0 nostrabet.com~2026-07~6,2,0,0,0,0,0,0,0 shahhid4u.pics~2026-07~3,0,0,0,0,0,0,0,0 pt.pornhub.com~2026-08~10,1,0,0,0,0,0,0,0 l.facebook.com~2026-06~1497,80,6,3,0,0,0,2,0 gameheavenmax.shop~2026-08~9,9,3,2,0,0,0,1,0 t.co~2026-07~14,10,7,2,1,0,0,1,1 es.pornhub.com~2026-08~43,4,0,0,0,0,0,0,0 cdn.bmcdn5.com~2026-05~27,1,0,0,0,0,0,0,0 www.bitcoincasinogratis.com~2026-08~3,0,0,0,0,0,0,0,0 aax.amazon-adsystem.com~2026-05~9,0,0,0,0,0,0,0,0 egybesst.forum~2026-07~4,0,0,0,0,0,0,0,0 casinogamesonnet.com~2026-05~4,1,0,0,0,0,0,0,0 fr.pornhub.org~2026-08~81,5,0,0,0,0,0,0,0 glacialfulfilled.shop~2026-08~7,7,6,2,1,1,1,0,0 rt.pornhub.org~2026-08~4149,172,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-06~15,6,4,1,0,0,0,0,0 dihedi.com~2026-08~687,87,0,0,0,0,0,0,0 www.pornhub.org~2026-07~393,8,0,0,0,0,0,0,0 de.youporn.com~2026-07~11,5,0,0,0,0,0,0,0 instagram.com~2026-07~67,10,7,5,0,0,0,2,0 bitcoinchaser.com~2026-05~17,15,1,1,0,0,0,0,0 go1.3mre.work~2026-07~16,0,0,0,0,0,0,0,0 movieblast.xyz~2026-07~84,0,0,0,0,0,0,0,0 dydioo.com~2026-07~216,28,0,0,0,0,0,0,0 www.pornhub.org~2026-08~535,18,0,0,0,0,0,0,0 at.casino.online~2026-06~21,7,6,1,0,0,0,0,0 webtvhd.com~2026-07~42,0,0,0,0,0,0,0,0 maxstream.video~2026-07~6,0,0,0,0,0,0,0,0 luticlip.com~2026-07~365,0,0,0,0,0,0,0,0 $direct~2026-09~84,35,2,2,0,0,0,0,0 rt.pornhub.com~2026-07~1545,53,0,0,0,0,0,0,0 tvsatbg.com~2026-07~112,0,0,0,0,0,0,0,0 www.bitcoincasino.live~2026-05~4,0,0,0,0,0,0,0,0 thecasinowizard.com~2026-05~4,2,0,0,0,0,0,0,0 fr.redtube.com~2026-07~4,0,0,0,0,0,0,0,0 www.itsrealamateurs.com~2026-07~10,0,0,0,0,0,0,0,0 casinostakingbitcoin.com~2026-06~6,0,0,0,0,0,0,0,0 pl.redtube.com~2026-07~7,0,0,0,0,0,0,0,0 www.casinotest.com~2026-05~3,0,0,0,0,0,0,0,0 kir2kos.net~2026-07~367,0,0,0,0,0,0,0,0 bgtvi.com~2026-07~111,0,0,0,0,0,0,0,0 egybesst.boats~2026-07~4,0,0,0,0,0,0,0,0 www.redtube.com.br~2026-07~5,0,0,0,0,0,0,0,0 www.casinobernie.com~2026-08~17,15,8,4,0,0,0,0,0 www.wallstreet-online.de~2026-06~69,0,0,0,0,0,0,0,0 qokidu.com~2026-07~446,43,1,0,0,0,0,0,0 sport.tvru.su~2026-08~5,0,0,0,0,0,0,0,0 tvsportslive.fr~2026-07~291,0,0,0,0,0,0,0,0 pl.pornhub.org~2026-08~10,3,0,0,0,0,0,0,0 wettinsel.com~2026-08~4,4,0,0,0,0,0,0,0 l.instagram.com~2026-08~3,0,0,0,0,0,0,0,0 tribuna.com~2026-06~4,3,0,0,0,0,0,0,0 www.freetips.com~2026-08~3,0,0,0,0,0,0,0,0 zieweh.com~2026-07~194,19,1,0,0,0,0,0,0 www.spicycasinos.com~2026-08~3,2,1,1,0,0,0,0,0 shahhid4u.asia~2026-08~3,0,0,0,0,0,0,0,0 bakigi.com~2026-08~464,39,1,1,0,0,0,0,0 cdn4ads.com~2026-07~8,0,0,0,0,0,0,0,0 tvparapobreskids.com~2026-08~8,0,0,0,0,0,0,0,0 www.fasel-hd.cam~2026-07~25,0,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-06~33,3,2,1,0,0,0,0,0 agomuk.com~2026-08~1137,106,4,2,0,1,0,0,0 www.linkedin.com~2026-05~4,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~5175,654,398,181,61,25,17,39,29 www.tube8.fr~2026-07~24,5,0,0,0,0,0,0,0 fortunejack.com~2026-09~196,38,13,4,2,2,1,0,0 m.facebook.com~2026-06~544,44,28,14,0,1,0,3,0 www.coingecko.com~2026-08~10,0,0,0,0,0,0,0,0 www.filmecinema.net~2026-08~410,0,0,0,0,0,0,0,0 alohafind.com~2026-08~7,1,0,0,0,0,0,0,0 fapnut.net~2026-07~13,0,0,0,0,0,0,0,0 chipy.com~2026-05~5,3,1,1,0,0,0,0,0 alohafind.com~2026-07~14,0,0,0,0,0,0,0,0 www.filmecinema.net~2026-07~167,0,0,0,0,0,0,0,0 coincodex.com~2026-06~4,0,0,0,0,0,0,0,0 godliketips.net~2026-08~4,3,1,1,1,0,0,1,1 de.pornhub.org~2026-08~4297,342,2,1,0,0,0,0,0 search.brave.com~2026-05~3,1,0,0,0,0,0,0,0 osacea.com~2026-06~679,98,5,1,0,0,0,0,0 www.you-porn.com~2026-07~143,64,0,0,0,0,0,0,0 fr.pornhub.com~2026-07~149,3,0,0,0,0,0,0,0 l.facebook.com~2026-07~1432,4,0,0,0,0,0,0,0 t.co~2026-06~12,6,5,0,0,0,0,0,0 zo3x.online~2026-07~4,0,0,0,0,0,0,0,0 germanypremium.store~2026-07~3,2,1,1,0,0,0,0,0 www.pornhub.com~2026-07~4689,181,2,0,0,0,0,0,0 esladvice.com~2026-08~3,2,0,0,0,0,0,0,0 www.fasel-hd.cam~2026-08~18,0,0,0,0,0,0,0,0 www.youporn.com~2026-07~898,245,0,0,0,0,0,0,0 com.google.android.gm~2026-09~4,1,1,1,0,0,0,0,0 instagram.com~2026-08~81,29,12,7,0,0,0,3,0 de.youporn.com~2026-08~19,9,0,0,0,0,0,0,0 instagram.com~2026-06~200,54,28,11,0,1,0,1,0 rt.pornhub.org~2026-07~2488,101,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-07~14,3,1,0,0,0,0,0,0 search.brave.com~2026-06~5,0,0,0,0,0,0,0,0 ru.redtube.com~2026-07~8,0,0,0,0,0,0,0,0 url7982.transactions.fortunejack.com~2026-06~7,1,0,0,0,0,0,0,0 l.facebook.com~2026-05~71,8,1,1,0,0,0,1,0 de.pornhub.com~2026-08~105,9,0,0,0,0,0,0,0 casinobonusesfinder.de~2026-08~3,3,2,0,0,0,0,0,0 nu6i-bg-net.com~2026-08~24,0,0,0,0,0,0,0,0 m.facebook.com~2026-05~131,30,14,10,0,0,0,4,0 de.redtube.com~2026-08~119,16,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-08~28,7,1,1,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-06~132,14,6,2,0,0,0,0,0 cdn.bmcdn6.com~2026-05~48,0,0,0,0,0,0,0,0 m.facebook.com~2026-08~106,43,14,8,0,0,0,1,0 facebook.com~2026-06~7,0,0,0,0,0,0,0,0 $direct~2026-07~43522,298,112,63,36,1,0,22,17 hdporn92.com~2026-07~5,0,0,0,0,0,0,0,0 desixx.net~2026-06~4,0,0,0,0,0,0,0,0 com.google.android.gm~2026-08~48,21,9,2,0,0,0,0,0 www.taktube.net~2026-07~685,0,0,0,0,0,0,0,0 cz.pornhub.com~2026-08~10,3,0,0,0,0,0,0,0 fortunejack.com~2026-07~130455,3504,436,250,125,29,17,89,71 de-xvideos.com~2026-07~14,0,0,0,0,0,0,0,0 casinolandia.com~2026-05~6,6,1,0,0,0,0,0,0 facebook.com~2026-05~7,0,0,0,0,0,0,0,0 cliphubs.com~2026-07~8,0,0,0,0,0,0,0,0 bgestv.com~2026-07~107,0,0,0,0,0,0,0,0 fr.pornhub.org~2026-07~36,2,0,0,0,0,0,0,0 cz.pornhub.com~2026-07~3,0,0,0,0,0,0,0,0 com.google.android.gm~2026-07~64,6,2,1,0,0,0,0,0 viewdara.com~2026-07~17,0,0,0,0,0,0,0,0 cdn.lixuu.de~2026-07~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-05~1410,489,111,56,24,8,6,16,11 nacho-brothers.com~2026-08~3,2,0,0,0,0,0,0,0 3hentai.net~2026-07~58,0,0,0,0,0,0,0,0 de.redtube.com~2026-07~53,10,0,0,0,0,0,0,0 ar.redtube.com~2026-08~6,0,0,0,0,0,0,0,0 aax.amazon-adsystem.com~2026-08~73,40,0,0,0,0,0,0,0 betteradsystem.com~2026-07~14,0,0,0,0,0,0,0,0 zieweh.com~2026-06~32,5,0,0,0,0,0,0,0 $direct~2026-05~1184,405,53,33,17,2,1,11,7 tvsportslive.fr~2026-08~297,0,0,0,0,0,0,0,0 www.google.com~2026-06~102,15,8,4,1,0,0,0,0 nl.pornhub.com~2026-07~31,2,0,0,0,0,0,0,0 casinosdogecoin.com~2026-06~15,0,0,0,0,0,0,0,0 www.redtube.com~2026-07~19,0,0,0,0,0,0,0,0 rt.pornhub.com~2026-08~2190,91,0,0,0,0,0,0,0 www.bing.com~2026-05~69,1,1,0,0,0,0,0,0 pl.pornhub.com~2026-08~48,5,0,0,0,0,0,0,0 osacea.com~2026-08~9,3,0,0,0,0,0,0,0 blockchainwelt.de~2026-07~14,12,6,4,1,0,0,1,0 www.you-porn.com~2026-08~260,101,0,0,0,0,0,0,0 asianmilfhub.com~2026-07~15,0,0,0,0,0,0,0,0 de.pornhub.com~2026-07~62,0,0,0,0,0,0,0,0 nlc.hu~2026-08~123,57,0,0,0,0,0,0,0 www.youporn.com~2026-08~1817,450,0,0,0,0,0,0,0 casinosdogecoin.com~2026-08~5,0,0,0,0,0,0,0,0 www.tube8.com~2026-07~58,13,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-05~39,13,6,2,0,0,0,0,0 llxmbjgtshhd.com~2026-07~3,1,0,0,0,0,0,0,0 blockchainwelt.de~2026-08~9,6,1,1,1,0,0,0,0 osacea.com~2026-07~981,126,4,1,0,0,0,0,0 pl.pornhub.com~2026-07~25,1,0,0,0,0,0,0,0 br.youporn.com~2026-07~3,0,0,0,0,0,0,0,0 fr.youporn.com~2026-08~4,2,0,0,0,0,0,0,0 www.25bahisno1.com~2026-07~5,1,1,1,0,0,0,0,0 at.casino.online~2026-08~3,2,0,0,0,0,0,0,0 www.slotozilla.com~2026-06~23,8,4,2,0,0,0,1,0 instagram.com~2026-05~141,29,13,9,0,0,0,3,0 webtvhd.com~2026-08~210,0,0,0,0,0,0,0,0 bitcoincasinoslist.com~2026-07~3,0,0,0,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-08~25,6,2,1,0,0,0,1,0 pt.pornhub.com~2026-07~10,2,0,0,0,0,0,0,0 wettinsel.com~2026-05~4,4,1,0,0,0,0,0,0 www.redtube.com.br~2026-08~7,1,0,0,0,0,0,0,0 it.pornhub.org~2026-08~5,2,0,0,0,0,0,0,0 jp.pornhub.com~2026-07~3,1,0,0,0,0,0,0,0 $direct~2026-08~17908,3690,148,72,20,3,1,19,8 go1.3mre.work~2026-06~2151,26,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-07~14,0,0,0,0,0,0,0,0 www.google.com~2026-08~85,15,14,12,6,3,1,2,1 vidara.to~2026-07~28,0,0,0,0,0,0,0,0 chipy.com~2026-08~3,3,2,0,0,0,0,0,0 url7982.transactions.fortunejack.com~2026-08~9,0,0,0,0,0,0,0,0 sport-video.org.ua~2026-08~4,0,0,0,0,0,0,0,0 nl.pornhub.com~2026-08~46,9,0,0,0,0,0,0,0 www.google.com~2026-09~17,2,1,1,0,0,0,0,0 fr.redtube.com~2026-08~6,0,0,0,0,0,0,0,0 m-xnxx.com~2026-07~6,0,0,0,0,0,0,0,0 facebook.com~2026-07~6,0,0,0,0,0,0,0,0 crackstreams.io~2026-07~314,0,0,0,0,0,0,0,0 www.pornhub.com~2026-08~7869,701,1,0,0,0,0,0,0 www.redtube.com~2026-08~29,1,0,0,0,0,0,0,0 www.nu6i-bg-net.com~2026-08~277,0,0,0,0,0,0,0,0 casinobee.com~2026-08~16,15,8,2,0,0,0,0,0 at.casino.online~2026-07~7,0,0,0,0,0,0,0,0 dihedi.com~2026-07~2018,295,13,2,0,0,0,0,0 knossi-ra.joyzeit.live~2026-05~5,5,5,2,0,0,0,0,0 nostrabet.com~2026-05~10,9,4,0,0,0,0,0,0 dangamble777.com~2026-08~3,3,1,1,1,0,0,0,0 www.slotozilla.com~2026-07~6,1,1,0,0,0,0,0,0 lipyix.com~2026-08~83,10,1,1,0,0,0,1,0 www.tube8.com~2026-08~89,32,0,0,0,0,0,0,0 track.adform.net~2026-08~3,1,0,0,0,0,0,0,0 www.freeextrachips.com~2026-05~3,2,2,0,0,0,0,0,0 fortunejack.com~2026-08~125557,8468,430,220,66,46,24,39,15 nostrabet.com~2026-08~13,9,5,1,0,0,0,0,0 cn.pornhub.com~2026-08~10,3,0,0,0,0,0,0,0 casinohex.jp~2026-08~7,5,0,0,0,0,0,0,0 blockadsnot.com~2026-07~16,0,0,0,0,0,0,0,0 blockchainwelt.de~2026-05~33,29,4,4,3,1,0,1,1 looti.org~2026-07~152,0,0,0,0,0,0,0,0 es.pornhub.com~2026-07~42,2,0,0,0,0,0,0,0 url8039.fortunejack.com~2026-09~3,0,0,0,0,0,0,0,0 it.pornhub.com~2026-08~57,12,0,0,0,0,0,0,0 webserver.one~2026-07~98,0,0,0,0,0,0,0,0 noxwin.com~2026-05~3,2,0,0,0,0,0,0,0 milfnut.com~2026-07~30,0,0,0,0,0,0,0,0 vidmatrixa.com~2026-07~7,0,0,0,0,0,0,0,0 ru.redtube.com~2026-08~9,1,0,0,0,0,0,0,0 bookiesheist.com~2026-08~6,6,3,1,0,0,0,0,0 blockchainwelt.de~2026-06~18,14,7,6,2,0,0,3,2 de.pornhub.org~2026-07~2687,102,0,0,0,0,0,0,0 keitaro.fortunejack.com~2026-05~35,3,0,0,0,0,0,0,0 url7982.transactions.fortunejack.com~2026-07~3,0,0,0,0,0,0,0,0 www.freeextrachips.com~2026-06~4,1,1,1,0,0,0,0,0 casinostakingbitcoin.com~2026-08~6,0,0,0,0,0,0,0,0 wettinsel.com~2026-07~3,3,2,1,0,0,0,0,0 pl.pornhub.org~2026-07~4,1,0,0,0,0,0,0,0 sport.tvru.su~2026-07~11,0,0,0,0,0,0,0,0 vidara.so~2026-07~6,0,0,0,0,0,0,0,0 www.google.com~2026-05~161,33,12,10,5,1,1,4,4 tradeblock.com~2026-08~3,2,2,0,0,0,0,0,0 premiumvertising.com~2026-07~4,0,0,0,0,0,0,0,0 www.tube8.fr~2026-08~44,11,0,0,0,0,0,0,0 visariomedia.com~2026-07~24,1,0,0,0,0,0,0,0 onlinegames-de.quest~2026-08~3,1,1,0,0,0,0,0,0 thotchicks.com~2026-07~7,0,0,0,0,0,0,0,0 montanablack-ra.joyzeit.live~2026-05~5,5,3,2,0,0,0,0,0 tracker-pm2.fortunejackpartners.com~2026-07~41,1,0,0,0,0,0,0,0 webserver.one~2026-08~429,1,0,0,0,0,0,0,0 pay.paygenic.digital~2026-08~3,0,0,0,0,0,0,0,0 dappgambl.com~2026-06~10,9,7,1,0,0,0,0,0 displayvertising.com~2026-07~16,1,0,0,0,0,0,0,0 chipy.com~2026-06~3,2,1,0,0,0,0,0,0
Ghana|t.co~2026-08~6,1,1,0,0,0,0,0,0 $direct~2026-08~3,1,1,1,0,0,0,0,0 $direct~2026-05~14,4,0,0,0,0,0,0,0 t.co~2026-07~5,3,2,1,0,0,0,1,0 instagram.com~2026-06~3,1,0,0,0,0,0,0,0 $direct~2026-07~36,3,0,0,0,0,0,0,0 t.co~2026-06~5,3,2,1,0,0,0,0,0 fortunejack.com~2026-07~56,17,0,0,0,0,0,0,0 l.facebook.com~2026-06~7,3,0,0,0,0,0,0,0 $direct~2026-06~4,2,0,0,0,0,0,0,0 m.facebook.com~2026-06~17,8,0,0,0,0,0,0,0 fortunejack.com~2026-05~7,2,1,1,0,0,0,0,0 fortunejack.com~2026-06~20,10,3,3,0,0,0,0,0 fortunejack.com~2026-08~15,8,1,0,0,0,0,0,0
Gibraltar|fortunejack.com~2026-06~8,2,0,0,0,0,0,0,0
Greece|instagram.com~2026-06~4,0,0,0,0,0,0,0,0 search.brave.com~2026-06~6,6,6,0,0,0,0,0,0 l.facebook.com~2026-08~4,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~8,0,0,0,0,0,0,0,0 www.google.com~2026-06~8,1,1,1,1,0,0,0,0 fortunejack.com~2026-07~58,10,4,4,2,0,0,1,1 $direct~2026-07~17,3,2,0,0,0,0,0,0 $direct~2026-06~22,1,0,0,0,0,0,0,0 m.facebook.com~2026-07~3,0,0,0,0,0,0,0,0 l.facebook.com~2026-07~6,0,0,0,0,0,0,0,0 www.bookmakers.bet~2026-06~3,0,0,0,0,0,0,0,0 $direct~2026-09~12,1,0,0,0,0,0,0,0 fortunejack.com~2026-06~47,12,10,4,3,0,0,2,2 $direct~2026-05~20,3,2,2,2,1,1,1,1 www.google.com~2026-08~3,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~4,0,0,0,0,0,0,0,0 www.google.com~2026-05~13,5,1,1,0,0,0,0,0 fortunejack.com~2026-08~103,11,3,1,0,0,0,0,0 fortunejack.com~2026-05~31,5,2,1,1,1,1,0,0 www.google.com~2026-07~13,0,0,0,0,0,0,0,0 fortunejack.com~2026-09~11,1,0,0,0,0,0,0,0 $direct~2026-08~244,1,0,0,0,0,0,0,0
Greenland|fortunejack.com~2026-07~8,3,2,2,2,0,0,1,1
Grenada|fortunejack.com~2026-07~3,0,0,0,0,0,0,0,0
Guadeloupe|fortunejack.com~2026-05~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~5,1,0,0,0,0,0,0,0
Guam|fortunejack.com~2026-06~5,1,1,1,0,0,0,1,0 fortunejack.com~2026-08~6,1,1,1,0,0,0,0,0
Guatemala|search.brave.com~2026-06~4,4,4,0,0,0,0,0,0 www.google.com~2026-06~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-06~9,4,3,2,0,0,0,0,0 $direct~2026-05~3,0,0,0,0,0,0,0,0 www.google.com~2026-05~6,5,0,0,0,0,0,0,0 $direct~2026-08~3,1,1,1,1,0,0,1,1 fortunejack.com~2026-07~4,1,1,1,0,0,0,0,0 instagram.com~2026-07~3,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~3,0,0,0,0,0,0,0,0 l.facebook.com~2026-06~3,0,0,0,0,0,0,0,0
Guinea|fortunejack.com~2026-08~10,0,0,0,0,0,0,0,0 m.facebook.com~2026-06~5,3,1,0,0,0,0,0,0
Guyana|m.facebook.com~2026-07~10,7,1,0,0,0,0,0,0 m.facebook.com~2026-08~9,5,0,0,0,0,0,0,0 l.facebook.com~2026-07~7,3,0,0,0,0,0,0,0 l.facebook.com~2026-08~20,3,0,0,0,0,0,0,0 fortunejack.com~2026-07~11,6,2,2,0,0,0,0,0 fortunejack.com~2026-08~17,11,4,3,0,0,0,0,0 $direct~2026-07~4,4,1,0,0,0,0,0,0
Haiti|fortunejack.com~2026-07~4,1,0,0,0,0,0,0,0
Honduras|$direct~2026-06~4,2,2,1,0,0,0,1,0 $direct~2026-08~5,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~5,1,1,1,1,0,0,1,1 search.brave.com~2026-06~3,3,3,0,0,0,0,0,0 fortunejack.com~2026-06~3,2,2,1,0,0,0,0,0 fortunejack.com~2026-07~12,3,2,1,0,0,0,0,0
Hong Kong|$direct~2026-07~68,8,5,3,1,0,0,0,0 t.co~2026-06~3,3,3,1,0,0,0,0,0 search.brave.com~2026-06~4,4,4,0,0,0,0,0,0 fortunejack.com~2026-09~44,3,1,0,0,0,0,0,0 $direct~2026-06~38,12,9,5,1,0,0,1,1 keitaro.fortunejack.com~2026-08~4,1,0,0,0,0,0,0,0 srt.bitcoin.com~2026-05~5,1,0,0,0,0,0,0,0 www.google.com~2026-08~3,0,0,0,0,0,0,0,0 fortunejack.com~2026-07~153,41,31,9,3,0,0,3,2 www.google.com~2026-06~4,0,0,0,0,0,0,0,0 t.co~2026-07~9,5,3,0,0,0,0,0,0 www.google.com~2026-07~3,1,1,0,0,0,0,0,0 fortunejack.com~2026-05~74,12,5,4,1,0,0,1,1 $direct~2026-05~32,4,0,0,0,0,0,0,0 t.co~2026-05~6,3,1,1,0,0,0,0,0 t.co~2026-08~5,2,0,0,0,0,0,0,0 $direct~2026-09~6,0,0,0,0,0,0,0,0 fortunejack.com~2026-08~192,25,17,15,10,1,0,4,4 srt.bitcoin.com~2026-08~6,1,1,0,0,0,0,0,0 fortunejack.com~2026-06~102,20,10,5,2,0,0,2,2 $direct~2026-08~20,2,1,0,0,0,0,0,0 srt.bitcoin.com~2026-06~12,1,1,1,0,0,0,0,0 www.google.com~2026-05~10,2,0,0,0,0,0,0,0
