country|packed
Mexico|05-01:22,0,0,0,0 05-02:29,3,0,0,0 05-03:17,0,0,0,0 05-04:23,3,0,0,0 05-05:14,0,0,0,0 05-06:22,2,0,0,0 05-07:22,4,0,0,0 05-08:22,6,0,0,0 05-09:19,3,0,0,0 05-10:22,4,0,0,0 05-11:20,0,0,0,0 05-12:22,1,0,0,0 05-13:21,3,1,1,0 05-14:19,4,2,1,1 05-15:31,8,6,0,0 05-16:20,2,1,1,1 05-17:17,0,0,0,0 05-18:21,3,2,1,0 05-19:27,1,1,0,0 05-20:26,2,2,1,0 05-21:24,6,5,2,1 05-22:64,7,5,4,2 05-23:44,8,5,3,3 05-24:27,1,1,0,0 05-25:32,5,3,3,0 05-26:21,0,0,0,0 05-27:45,4,4,2,0 05-28:98,23,19,9,0 05-29:53,5,4,1,0 05-30:34,1,0,0,0 05-31:45,5,2,0,0 06-01:39,2,0,0,0 06-02:47,3,2,1,0 06-03:112,26,22,9,0 06-04:460,116,97,52,0 06-05:736,272,230,113,0 06-06:683,234,200,85,0 06-07:738,265,235,120,0 06-08:671,201,177,76,0 06-09:73,4,3,1,0 06-10:75,6,6,1,0 06-11:101,4,2,1,0 06-12:46,0,0,0,0 06-13:46,4,3,1,1 06-14:51,7,6,2,1 06-15:46,6,2,1,0 06-16:56,5,3,1,0 06-17:45,4,4,2,1 06-18:46,5,3,1,1 06-19:57,11,7,3,1 06-20:41,8,7,1,0 06-21:47,6,2,2,1 06-22:40,7,3,3,1 06-23:63,5,3,1,0 06-24:44,5,2,2,0 06-25:57,5,4,1,0 06-26:51,5,2,0,0 06-27:48,6,3,1,0 06-28:57,7,4,3,0 06-29:59,7,5,1,0 06-30:66,10,4,2,1 07-01:64,10,6,2,1 07-02:47,2,2,2,0 07-03:49,5,2,2,1 07-04:38,1,0,0,0 07-05:50,1,1,1,0 07-06:50,6,2,1,0 07-07:59,8,6,1,1 07-08:45,5,3,1,0 07-09:40,4,2,2,0 07-10:38,3,2,1,0 07-11:33,1,1,0,0 07-12:34,3,2,1,0 07-13:33,2,1,0,0 07-14:27,2,1,1,0 07-15:35,1,1,0,0 07-16:33,7,5,1,0 07-17:63,6,3,1,0 07-18:65,6,4,1,0 07-19:52,3,2,1,1 07-20:44,3,1,1,0 07-21:52,4,1,1,0 07-22:45,9,6,2,0 07-23:69,19,13,4,0 07-24:52,6,6,3,1 07-25:60,10,9,2,0 07-26:48,5,1,0,0 07-27:43,7,4,2,1 07-28:35,3,2,1,0 07-29:45,6,6,0,0 07-30:50,4,2,1,0 07-31:40,1,0,0,0 08-01:44,6,4,0,0 08-02:42,6,2,0,0 08-03:30,4,3,0,0 08-04:41,3,3,1,0 08-05:41,4,3,2,0 08-06:36,4,3,1,0 08-07:45,4,0,0,0 08-08:30,2,1,1,1 08-09:54,4,3,1,0 08-10:42,11,8,5,3 08-11:50,20,15,14,12 08-12:56,12,2,2,1 08-13:48,6,1,0,0 08-14:55,2,1,1,0 08-15:56,3,1,0,0 08-16:57,2,0,0,0 08-17:64,4,2,0,0 08-18:48,3,3,1,0 08-19:44,4,3,2,0 08-20:33,3,3,2,0 08-21:34,3,2,0,0 08-22:32,2,1,0,0 08-23:31,7,3,2,0 08-24:23,0,0,0,0 08-25:34,2,1,0,0 08-26:34,1,0,0,0 08-27:37,1,0,0,0 08-28:35,2,1,1,0 08-29:24,0,0,0,0
Morocco|05-01:31,6,0,0,0 05-02:15,1,0,0,0 05-03:13,2,0,0,0 05-04:14,0,0,0,0 05-05:14,0,0,0,0 05-06:17,3,0,0,0 05-07:17,0,0,0,0 05-08:12,1,0,0,0 05-09:16,1,0,0,0 05-10:10,1,0,0,0 05-12:13,4,0,0,0 05-13:13,1,0,0,0 05-14:11,3,1,1,0 05-16:11,0,0,0,0 05-17:14,2,0,0,0 05-18:16,0,0,0,0 05-20:13,0,0,0,0 05-21:22,2,2,1,0 05-22:23,0,0,0,0 05-23:18,2,2,2,0 05-24:16,0,0,0,0 05-25:27,1,1,1,0 05-26:25,1,0,0,0 05-27:16,0,0,0,0 05-28:19,1,1,0,0 05-30:21,1,1,0,0 05-31:12,1,1,1,0 06-01:12,2,1,0,0 06-02:20,0,0,0,0 06-03:18,3,2,2,0 06-04:10,0,0,0,0 06-05:32,0,0,0,0 06-06:19,2,1,1,1 06-07:18,0,0,0,0 06-08:16,2,1,1,0 06-09:16,0,0,0,0 06-10:30,1,1,1,0 06-11:32,0,0,0,0 06-12:22,0,0,0,0 06-13:19,0,0,0,0 06-14:27,3,3,1,0 06-15:27,2,1,1,1 06-16:13,1,0,0,0 06-17:12,0,0,0,0 06-18:32,1,0,0,0 06-19:24,3,2,2,0 06-20:22,3,2,0,0 06-21:30,1,0,0,0 06-22:15,2,2,0,0 06-23:16,1,1,0,0 06-24:18,0,0,0,0 06-25:31,4,3,2,1 06-26:24,2,2,1,0 06-27:14,2,1,1,1 06-28:13,0,0,0,0 06-29:16,2,0,0,0 06-30:30,12,10,2,0 07-01:27,5,4,1,1 07-02:20,1,1,0,0 07-03:18,1,0,0,0 07-04:15,1,1,0,0 07-05:13,1,0,0,0 07-06:13,1,1,0,0 07-07:10,1,0,0,0 07-08:40,27,26,5,0 07-09:25,5,3,3,3 07-10:21,7,4,1,1 07-11:24,7,3,1,0 07-12:18,4,2,2,0 07-13:23,5,1,0,0 07-14:15,2,2,0,0 07-15:17,5,2,0,0 07-16:13,0,0,0,0 07-17:21,4,3,0,0 07-18:18,4,3,2,2 07-19:13,1,1,1,1 07-20:13,0,0,0,0 07-21:15,0,0,0,0 07-22:17,0,0,0,0 07-23:16,1,0,0,0 07-24:15,2,1,0,0 07-25:14,2,0,0,0 07-26:12,1,0,0,0 07-27:17,3,1,0,0 07-28:15,1,0,0,0 07-29:26,6,1,1,0 07-30:16,2,1,0,0 07-31:11,0,0,0,0 08-01:16,3,1,0,0 08-02:12,1,0,0,0 08-03:14,3,2,2,1 08-04:15,1,1,1,1 08-05:16,3,2,2,1 08-06:10,2,1,1,1 08-07:48,28,17,8,5 08-08:27,5,3,2,2 08-09:17,1,1,1,1 08-10:31,9,4,1,1 08-11:21,2,1,1,1 08-12:18,2,1,1,1 08-13:44,27,20,17,17 08-14:20,4,2,2,0 08-15:19,1,0,0,0 08-16:16,2,1,0,0 08-17:26,10,7,0,0 08-18:26,4,2,1,0 08-19:18,2,0,0,0 08-20:22,0,0,0,0 08-21:17,0,0,0,0 08-22:20,2,2,1,0 08-23:16,1,0,0,0 08-24:18,6,6,0,0 08-25:16,1,0,0,0 08-26:25,2,2,1,0 08-27:38,7,1,0,0 08-28:28,6,6,3,0 08-29:21,0,0,0,0
Myanmar|07-01:14,1,0,0,0 07-19:14,0,0,0,0 08-06:10,0,0,0,0
Netherlands|05-01:37,8,0,0,0 05-02:29,1,0,0,0 05-03:54,13,0,0,0 05-04:47,5,0,0,0 05-05:40,5,0,0,0 05-06:45,7,0,0,0 05-07:37,4,0,0,0 05-08:44,8,0,0,0 05-09:35,6,0,0,0 05-10:35,6,0,0,0
New Zealand|05-01:12,3,0,0,0 05-02:14,5,0,0,0 05-04:15,3,0,0,0 05-05:19,2,0,0,0 05-06:18,4,0,0,0 05-07:13,1,0,0,0 05-08:12,5,0,0,0 05-09:11,2,0,0,0 05-10:16,2,0,0,0 05-11:20,7,0,0,0 05-12:15,3,0,0,0 05-13:21,5,2,1,0 05-14:15,3,3,1,0 05-15:15,1,0,0,0 05-18:15,5,3,1,0 05-19:21,5,2,1,0 05-20:17,6,4,0,0 05-21:13,1,0,0,0 05-22:20,4,1,0,0 05-23:15,7,5,1,1 05-24:22,7,6,1,0 05-25:20,2,2,2,0 05-26:16,7,6,2,1 05-27:19,4,4,1,0 05-28:66,5,4,0,0 05-29:29,6,5,3,1 05-30:27,2,2,1,0 05-31:33,5,3,2,0 06-01:29,4,3,1,0 06-02:21,4,3,1,1 06-03:22,6,4,0,0 06-04:14,0,0,0,0 06-05:24,3,2,1,0 06-06:13,3,1,0,0 06-07:16,4,2,0,0 06-08:25,2,2,1,0 06-09:31,5,3,2,0 06-10:71,10,8,2,1 06-11:65,5,5,2,0 06-12:29,2,2,0,0 06-13:34,1,1,1,0 06-14:24,3,2,0,0 06-15:35,4,3,1,0 06-16:34,1,0,0,0 06-17:22,2,1,1,0 06-18:28,3,2,0,0 06-19:30,3,2,1,0 06-20:27,2,2,1,0 06-21:18,2,1,1,0 06-22:26,2,1,0,0 06-23:57,7,7,3,0 06-24:39,5,3,1,0 06-25:25,4,3,1,1 06-26:20,0,0,0,0 06-27:19,3,3,2,1 06-28:24,2,1,0,0 06-29:42,12,9,2,0 06-30:50,4,3,0,0 07-01:33,3,3,2,0 07-02:30,1,1,1,0 07-03:34,3,3,1,0 07-04:22,1,1,0,0 07-05:24,1,1,1,0 07-06:35,4,3,2,0 07-07:42,3,2,0,0 07-08:32,1,1,0,0 07-09:18,1,1,0,0 07-10:36,10,5,2,0 07-11:31,8,5,4,1 07-12:22,5,3,2,0 07-13:39,7,5,1,0 07-14:31,3,1,0,0 07-15:39,4,3,2,2 07-16:33,5,3,2,1 07-17:29,2,2,0,0 07-18:25,5,3,3,1 07-19:22,2,1,0,0 07-20:26,2,1,0,0 07-21:21,1,0,0,0 07-22:27,4,3,3,2 07-23:26,2,1,1,0 07-24:17,2,2,2,1 07-25:29,3,2,2,2 07-26:33,3,3,2,2 07-27:28,2,2,1,0 07-28:31,8,5,2,2 07-29:42,8,4,2,1 07-30:42,6,3,2,0 07-31:24,1,0,0,0 08-01:23,1,1,0,0 08-02:19,0,0,0,0 08-03:29,2,2,1,0 08-04:18,1,0,0,0 08-05:30,2,1,0,0 08-06:21,2,1,1,1 08-07:24,3,3,1,0 08-08:20,4,3,1,0 08-09:16,1,1,0,0 08-10:20,3,2,1,0 08-11:30,17,16,14,0 08-12:32,10,5,4,0 08-13:25,4,3,3,2 08-14:31,5,4,0,0 08-15:44,16,6,3,1 08-16:21,1,1,1,1 08-17:25,3,3,2,0 08-18:24,4,2,1,0 08-19:13,1,0,0,0 08-20:23,4,1,0,0 08-21:23,0,0,0,0 08-22:24,2,2,1,0 08-23:13,3,1,0,0 08-24:18,1,0,0,0 08-25:20,4,2,1,0 08-26:18,1,1,0,0 08-27:28,5,4,1,0 08-28:20,0,0,0,0 08-29:10,1,1,0,0
Nigeria|05-01:11,0,0,0,0 05-02:12,0,0,0,0 05-06:10,4,0,0,0 05-10:18,13,0,0,0 05-12:10,4,0,0,0 05-15:15,4,0,0,0 05-16:26,14,3,2,1 05-17:13,2,2,0,0 05-19:15,12,2,0,0 05-21:28,17,7,0,0 05-22:18,7,2,0,0 05-23:21,6,1,0,0 05-25:10,4,1,0,0 05-27:11,2,1,1,0 05-28:21,8,3,0,0 05-29:14,2,1,0,0 06-01:34,13,2,0,0 06-02:20,11,4,3,1 06-03:16,5,1,1,0 06-05:17,5,1,0,0 06-06:12,6,3,1,0 06-07:20,12,2,0,0 06-08:26,8,4,0,0 06-09:20,3,2,1,0 06-10:54,18,12,7,1 06-11:16,8,2,1,0 06-12:21,5,0,0,0 06-13:12,3,2,1,0 06-15:39,16,6,4,0 06-16:21,7,0,0,0 06-17:17,5,2,1,0 06-18:25,10,5,2,0 06-19:127,62,29,12,0 06-20:45,23,10,4,0 06-21:28,13,4,2,1 06-22:53,21,8,4,0 06-23:27,5,3,1,0 06-24:20,3,2,2,0 06-25:114,74,18,3,0 06-26:81,30,11,3,0 06-27:56,21,5,0,0 06-28:20,6,1,0,0 06-29:71,27,6,2,0 06-30:38,17,6,0,0 07-01:79,39,7,1,0 07-02:61,34,8,1,0 07-03:57,25,8,3,0 07-04:27,4,2,1,0 07-05:17,3,0,0,0 07-06:13,2,0,0,0 07-07:21,10,5,2,0 07-08:42,21,10,2,0 07-09:31,16,8,2,0 07-10:53,23,8,2,0 07-11:25,15,4,0,0 07-12:19,10,2,0,0 07-13:82,37,8,1,0 07-14:58,25,5,1,0 07-15:48,23,4,0,0 07-16:70,37,14,4,1 07-17:77,30,7,4,1 07-18:53,21,14,4,1 07-19:77,43,13,6,5 07-20:83,56,16,11,2 07-21:69,35,10,3,1 07-22:33,17,5,3,0 07-23:48,16,7,2,0 07-24:39,19,7,4,1 07-25:42,17,4,1,1 07-26:39,19,2,0,0 07-27:25,7,3,0,0 07-28:30,4,0,0,0 07-29:597,182,13,5,0 07-30:64,16,0,0,0 07-31:57,34,11,1,0 08-01:29,9,1,1,0 08-02:41,18,6,1,1 08-03:55,29,12,2,0 08-04:40,9,3,2,0 08-05:41,21,9,4,0 08-06:51,24,11,3,0 08-07:42,16,5,1,0 08-08:29,10,3,1,0 08-09:11,2,1,0,0 08-10:13,3,0,0,0 08-11:29,11,0,0,0 08-12:90,48,18,6,1 08-13:72,33,11,2,1 08-14:62,24,10,2,0 08-15:34,12,5,1,0 08-16:32,16,3,1,0 08-17:31,11,5,3,0 08-18:18,4,2,1,0 08-19:35,14,2,0,0 08-20:44,26,6,0,0 08-21:39,14,9,2,0 08-22:17,5,0,0,0 08-23:20,6,1,1,0 08-24:24,6,3,3,0 08-25:18,2,0,0,0 08-26:37,12,4,4,2 08-27:60,18,7,0,0 08-28:32,8,8,2,0 08-29:11,1,1,0,0
North Macedonia|05-07:10,1,0,0,0 05-15:10,1,0,0,0 05-18:11,2,0,0,0 05-25:10,4,0,0,0 06-01:12,6,0,0,0 07-23:10,4,0,0,0 07-27:11,5,0,0,0
Norway|05-01:82,11,0,0,0 05-02:67,9,0,0,0 05-03:52,9,0,0,0 05-04:66,6,0,0,0 05-05:55,4,0,0,0 05-06:49,5,0,0,0 05-07:59,3,0,0,0 05-08:73,8,0,0,0 05-09:68,11,0,0,0 05-10:63,10,0,0,0 05-11:66,12,0,0,0 05-12:72,7,0,0,0 05-13:70,14,5,3,1 05-14:79,12,3,2,2 05-15:90,21,11,8,5 05-16:79,19,11,5,5 05-17:69,12,7,5,4 05-18:75,14,7,3,2 05-19:80,18,12,4,4 05-20:80,16,6,4,3 05-21:81,13,5,3,2 05-22:86,13,3,2,2 05-23:103,29,15,8,4 05-24:98,24,14,5,4 05-25:108,23,10,7,5 05-26:96,16,6,5,3 05-27:93,13,5,2,0 05-28:104,11,5,2,1 05-29:104,10,5,5,4 05-30:86,7,3,0,0 05-31:101,8,5,3,0 06-01:93,11,4,0,0 06-02:97,6,2,2,2 06-03:106,18,11,6,1 06-04:118,20,8,6,2 06-05:94,5,3,2,0 06-06:91,8,5,2,1 06-07:83,5,3,2,2 06-08:86,8,1,1,0 06-09:126,9,3,2,1 06-10:256,16,7,3,3 06-11:255,15,7,3,1 06-12:251,15,6,4,4 06-13:266,10,3,1,1 06-14:335,16,4,2,1 06-15:276,14,8,4,0 06-16:198,16,7,5,2 06-17:219,14,7,4,2 06-18:223,12,7,6,5 06-19:173,18,13,8,6 06-20:152,19,6,4,2 06-21:172,10,3,3,2 06-22:198,11,2,1,0 06-23:285,17,5,3,2 06-24:215,18,8,5,1 06-25:191,16,8,7,4 06-26:228,13,7,7,3 06-27:225,18,11,10,7 06-28:253,34,22,19,13 06-29:205,12,3,3,2 06-30:330,15,6,3,3 07-01:237,5,1,0,0 07-02:259,9,5,1,1 07-03:303,29,11,8,4 07-04:249,7,2,0,0 07-05:243,8,4,3,2 07-06:285,7,2,1,0 07-07:276,18,8,4,2 07-08:193,12,7,5,2 07-09:207,11,8,6,4 07-10:227,22,14,8,5 07-11:306,14,5,3,2 07-12:301,12,7,6,2 07-13:146,12,3,2,1 07-14:219,15,7,5,2 07-15:186,4,2,1,0 07-16:190,10,4,0,0 07-17:199,19,8,4,3 07-18:247,14,6,4,0 07-19:151,19,9,7,5 07-20:145,18,5,4,2 07-21:115,13,5,5,0 07-22:107,14,7,4,3 07-23:117,11,0,0,0 07-24:127,9,3,2,0 07-25:133,5,1,1,0 07-26:134,16,4,3,1 07-27:132,18,5,4,2 07-28:128,18,8,8,5 07-29:134,17,8,6,1 07-30:130,11,9,5,2 07-31:126,13,5,1,1 08-01:146,12,2,1,1 08-02:127,14,7,3,1 08-03:112,12,7,5,2 08-04:148,15,7,2,1 08-05:135,18,8,6,4 08-06:125,16,4,2,1 08-07:291,88,6,5,2 08-08:371,111,4,2,1 08-09:334,109,11,4,2 08-10:528,201,10,5,2 08-11:552,200,5,5,1 08-12:381,153,13,10,2 08-13:391,147,9,5,3 08-14:7304,1656,9,4,2 08-15:10477,2355,7,5,3 08-16:12891,2604,5,0,0 08-17:4583,1429,3,3,2 08-18:509,171,6,6,3 08-19:507,192,5,4,0 08-20:502,174,2,1,0 08-21:387,139,5,3,1 08-22:139,25,5,4,0 08-23:144,23,3,2,1 08-24:133,22,4,2,0 08-25:136,24,3,3,1 08-26:123,19,4,3,0 08-27:118,20,5,3,1 08-28:104,16,2,1,0 08-29:105,18,4,3,3
Pakistan|05-26:11,8,3,2,0 06-19:18,8,3,2,0 06-20:10,7,1,1,0 06-22:10,5,0,0,0 06-25:14,4,2,0,0 06-26:21,14,2,0,0 06-27:15,3,0,0,0 06-29:14,3,1,0,0 06-30:14,3,1,0,0 07-03:10,2,0,0,0 07-06:11,3,1,1,0 07-07:14,2,0,0,0 07-09:23,9,2,2,0 07-10:13,5,1,0,0 07-11:10,4,0,0,0 07-12:13,3,1,0,0 07-13:10,4,0,0,0 07-14:18,8,2,1,0 07-16:10,5,2,0,0 07-17:17,4,1,0,0 07-18:10,2,1,0,0 07-19:15,2,0,0,0 07-20:11,1,1,0,0 07-22:12,4,0,0,0 07-23:21,2,1,1,0 07-27:22,10,2,0,0 07-28:19,4,1,1,0 07-29:10,5,1,0,0 08-01:10,1,0,0,0 08-02:15,1,0,0,0 08-03:10,3,0,0,0 08-05:21,8,4,3,2 08-06:12,2,0,0,0 08-07:22,5,0,0,0 08-08:12,3,0,0,0 08-09:11,2,1,1,0 08-10:14,4,1,0,0 08-11:20,3,2,1,1 08-12:10,2,0,0,0 08-13:11,2,0,0,0 08-14:10,2,1,1,0 08-17:15,3,1,1,0 08-18:25,5,1,0,0 08-19:12,2,0,0,0 08-20:23,5,3,0,0 08-21:24,12,6,0,0 08-22:16,7,0,0,0 08-24:20,3,0,0,0 08-25:10,2,1,0,0 08-26:14,3,1,0,0 08-27:28,7,3,0,0 08-28:14,3,0,0,0 08-29:15,2,1,0,0
Palestine|08-19:13,0,0,0,0 08-20:20,0,0,0,0 08-21:19,1,0,0,0 08-22:20,0,0,0,0 08-23:12,0,0,0,0 08-24:19,0,0,0,0 08-25:16,0,0,0,0 08-26:11,0,0,0,0 08-27:22,0,0,0,0 08-28:16,0,0,0,0
Panama|08-09:11,1,0,0,0
Papua New Guinea|06-28:12,3,2,2,0 06-30:16,7,4,1,0 07-29:15,4,2,2,0
Paraguay|06-09:12,0,0,0,0 06-10:23,0,0,0,0 06-11:355,11,3,2,0 06-12:252,7,4,3,0 06-13:133,6,1,1,1 06-14:41,1,0,0,0 06-15:30,6,3,2,0 06-16:49,12,11,10,0 06-17:60,4,2,2,0 06-18:50,3,0,0,0 06-19:97,16,9,8,0 06-20:161,10,5,3,0 06-21:96,6,1,0,0 06-22:110,5,2,2,0 06-23:156,14,9,4,0 06-24:253,13,4,4,0 06-25:243,16,8,6,0 06-26:106,9,4,2,0 06-27:148,12,7,4,0 06-28:81,15,12,9,0 06-29:58,4,4,2,0 06-30:192,9,5,4,0 07-01:247,6,4,3,0 07-02:461,7,4,3,1 07-03:309,10,5,4,0 07-04:281,3,1,1,0 07-05:183,7,4,3,0 07-06:216,12,12,10,0 07-07:387,5,4,2,0 07-08:153,7,4,2,0 07-10:37,23,13,4,0 07-11:46,17,9,8,0 07-12:58,27,17,9,0 07-13:52,23,11,4,0 07-14:55,19,12,9,0 07-15:54,15,9,5,2 07-16:35,6,3,2,0 07-17:60,3,3,3,0 07-18:43,6,4,1,0 07-19:39,5,2,1,0 07-20:53,6,5,3,0 07-21:56,9,3,1,0 07-22:57,7,4,3,0 07-23:52,4,2,1,0 07-24:63,5,3,3,0 07-25:54,4,2,1,0 07-26:31,4,4,2,0
Peru|05-01:39,8,0,0,0 05-02:37,4,0,0,0 05-03:36,7,0,0,0 05-04:31,3,0,0,0 05-05:23,6,0,0,0 05-06:19,5,0,0,0 05-07:19,8,0,0,0 05-08:19,4,0,0,0 05-09:16,3,0,0,0 05-12:12,3,0,0,0 05-13:14,2,1,0,0 05-14:14,5,3,2,0 05-16:11,3,2,2,0 05-17:17,5,4,3,0 05-18:20,8,3,1,0 05-19:15,2,0,0,0 05-20:37,4,4,2,0 05-21:13,4,4,3,0 05-22:37,10,8,4,0 05-23:22,5,4,2,0 05-24:25,2,1,0,0 05-25:22,5,3,1,0 05-26:10,2,1,1,0 05-27:33,10,7,5,0 05-28:61,23,16,6,0 05-29:50,19,17,8,0 05-30:29,12,5,2,0 05-31:48,11,7,4,0 06-01:70,25,13,7,0 06-02:86,39,25,10,0 06-03:55,12,5,2,0 06-04:220,23,11,7,0 06-05:104,24,18,6,0 06-06:82,12,9,5,0 06-07:95,13,9,3,0 06-08:63,14,9,4,0 06-09:177,9,7,4,0 06-10:187,10,6,4,0 06-11:659,14,7,3,0 06-12:464,5,2,0,0 06-13:335,4,1,0,0 06-14:188,2,1,1,0 06-15:88,2,0,0,0 06-16:101,4,3,1,0 06-17:126,6,3,1,0 06-18:92,4,1,0,0 06-19:109,14,6,3,0 06-20:74,8,3,0,0 06-21:76,6,5,4,0 06-22:47,6,3,2,0 06-23:84,5,3,1,0 06-24:81,10,6,2,0 06-25:75,6,4,3,0 06-26:65,8,4,1,0 06-27:45,7,3,1,1 06-28:29,5,2,1,0 06-29:20,2,1,0,0 06-30:54,4,2,2,0 07-01:53,7,4,3,0 07-02:127,11,7,3,0 07-03:86,7,4,3,0 07-04:117,7,2,1,0 07-05:106,7,3,1,0 07-06:66,5,2,2,0 07-07:108,8,7,4,0 07-08:48,7,4,2,1 07-09:14,3,2,2,0 07-10:23,6,2,0,0 07-12:18,1,1,0,0 07-13:11,4,0,0,0 07-14:14,2,2,2,0 07-16:13,2,0,0,0 07-17:10,1,0,0,0 07-18:13,4,1,0,0 07-19:10,1,1,0,0 07-20:10,2,1,0,0 07-21:16,7,2,1,0 07-22:10,3,0,0,0 07-23:16,5,0,0,0 07-24:14,1,0,0,0 07-25:18,5,2,1,0 07-26:16,3,1,0,0 07-27:13,4,2,1,0 07-28:23,11,8,1,0 07-29:25,11,8,3,0 07-30:12,4,2,2,1 07-31:19,1,0,0,0 08-01:16,2,1,1,0 08-03:19,3,1,0,0 08-04:10,4,2,1,0 08-07:11,4,2,1,0 08-08:13,3,2,1,1 08-11:11,3,1,1,0 08-12:29,10,3,3,0 08-13:31,12,5,4,0
Philippines|05-05:16,2,0,0,0 05-06:16,2,0,0,0 05-07:13,3,0,0,0 05-08:14,4,0,0,0 05-14:11,1,0,0,0 05-15:14,1,0,0,0 05-16:11,3,3,1,0 05-18:12,1,1,0,0 05-20:13,0,0,0,0 05-22:16,3,3,0,0 05-23:13,2,2,0,0 05-26:12,1,0,0,0 05-27:11,1,1,0,0 05-28:17,8,7,2,0 06-01:10,2,2,0,0 06-02:10,2,2,0,0 06-03:13,1,0,0,0 06-05:11,4,4,1,0 06-06:24,7,7,1,1 06-08:16,1,1,0,0 06-09:16,5,3,1,0 06-10:17,3,3,2,0 06-11:18,7,0,0,0 06-12:18,6,4,2,0 06-13:10,1,0,0,0 06-14:12,1,0,0,0 06-15:14,4,3,2,0 06-16:17,3,3,0,0 06-18:15,2,1,0,0 06-19:22,6,6,2,0 06-20:27,7,4,1,0 06-23:17,0,0,0,0 06-25:23,10,10,1,0 06-26:42,18,14,5,0 06-27:36,15,12,2,0 06-28:28,14,11,5,0 06-29:32,8,3,1,0 06-30:44,17,12,1,0 07-01:26,7,6,0,0 07-02:27,4,4,3,0 07-03:32,9,8,0,0 07-04:25,4,3,1,0 07-05:19,1,1,1,0 07-06:12,2,2,0,0 07-07:18,4,4,2,0 07-08:27,10,8,2,1 07-09:28,17,17,3,0 07-10:23,9,6,4,0 07-11:25,6,5,1,0 07-12:31,11,8,1,0 07-13:18,5,4,2,0 07-14:35,12,8,4,3 07-15:27,3,2,1,0 07-16:36,11,8,1,0 07-17:28,8,5,2,1 07-19:12,4,4,1,0 07-20:26,9,6,0,0 07-21:10,1,1,1,0 07-22:19,8,4,1,0 07-24:13,1,1,1,0 07-25:155,57,43,34,1 07-26:28,12,9,5,0 07-27:15,4,3,1,0 07-28:14,4,2,1,0 07-29:47,18,14,7,0 07-30:21,5,3,1,0 07-31:24,10,9,3,1 08-01:11,2,1,0,0 08-02:14,5,3,0,0 08-03:18,7,4,1,0 08-04:19,4,4,1,0 08-05:17,4,4,1,0 08-06:30,10,6,3,0 08-07:27,6,4,1,1 08-08:18,7,5,2,0 08-09:16,2,1,0,0 08-11:10,2,0,0,0 08-12:11,3,3,0,0 08-13:20,8,6,3,1 08-14:16,2,2,1,0 08-15:13,5,3,2,0 08-16:10,5,2,1,0 08-17:17,1,1,0,0 08-18:19,2,1,1,0 08-19:17,3,1,1,0 08-20:20,2,1,1,0 08-21:18,5,2,1,0 08-22:10,1,1,1,0 08-23:11,3,2,2,0 08-24:13,5,4,2,0 08-25:12,5,2,0,0 08-26:20,5,4,1,0 08-27:17,5,5,1,0
