country|packed
Norway|05-13:0,0,1,1 05-14:0,0,1,1 05-15:1,0,4,4 05-16:0,0,2,2 05-17:0,0,4,4 05-18:0,0,0,0 05-19:0,0,1,1 05-20:1,1,2,2 05-21:0,0,1,1 05-22:0,0,2,2 05-23:0,0,2,2 05-24:0,0,3,3 05-25:0,0,4,4 05-26:0,0,2,2 05-27:0,0,0,0 05-28:0,0,0,0 05-29:0,0,2,2 05-30:0,0,0,0 05-31:0,0,1,0 06-01:0,0,0,0 06-02:0,0,0,0 06-03:1,0,1,1 06-04:0,0,3,1 06-05:0,0,0,0 06-06:0,0,1,1 06-07:0,0,1,1 06-08:0,0,0,0 06-09:1,0,0,0 06-10:1,1,1,1 06-11:1,1,0,0 06-12:0,0,1,1 06-13:0,0,1,1 06-14:1,0,0,0 06-15:0,0,1,0 06-16:0,0,1,1 06-17:0,0,1,1 06-18:0,0,3,3 06-19:1,1,3,3 06-20:0,0,2,2 06-21:0,0,1,1 06-22:1,0,0,0 06-23:0,0,1,1 06-24:0,0,3,1 06-25:0,0,2,2 06-26:1,0,2,1 06-27:1,0,3,3 06-28:4,2,4,3 06-29:1,1,1,0 06-30:2,1,1,1 07-01:0,0,0,0 07-02:0,0,1,1 07-03:0,0,2,2 07-04:0,0,0,0 07-05:1,0,0,0 07-06:0,0,0,0 07-07:1,1,1,1 07-08:0,0,2,2 07-09:4,2,0,0 07-10:3,1,0,0 07-11:1,0,1,1 07-12:0,0,3,2 07-13:2,1,0,0 07-14:0,0,0,0 07-15:1,0,0,0 07-16:0,0,0,0 07-17:1,1,0,0 07-18:0,0,0,0 07-19:2,2,1,1 07-20:0,0,0,0 07-21:1,0,1,0 07-22:1,1,1,1 07-24:1,0,0,0 07-25:0,0,0,0 07-26:0,0,1,1 07-27:1,1,1,0 07-28:2,2,2,2 07-29:0,0,1,1 07-30:1,1,0,0 07-31:0,0,1,1 08-01:1,1,0,0 08-02:0,0,1,1 08-03:2,0,0,0 08-04:1,1,0,0 08-05:0,0,3,3 08-06:1,1,0,0 08-07:2,1,2,1 08-08:0,0,1,1 08-09:2,1,1,1 08-10:2,0,1,1 08-11:0,0,2,1 08-12:1,1,3,1 08-13:0,0,3,3 08-14:3,2,0,0 08-15:1,0,2,2 08-16:0,0,0,0 08-17:0,0,1,1 08-18:1,1,2,2 08-19:0,0,0,0 08-20:0,0,0,0 08-21:3,0,1,1 08-22:3,0,0,0 08-23:1,1,1,0 08-24:1,0,0,0 08-25:0,0,1,1 08-26:1,0,0,0 08-27:1,0,2,1 08-28:0,0,0,0 08-29:1,1,1,1
Oman|07-14:0,0,0,0 07-29:0,0,1,0
Pakistan|05-18:0,0,0,0 05-19:0,0,0,0 05-22:0,0,0,0 05-26:0,0,1,0 05-29:0,0,0,0 05-31:0,0,1,0 06-02:0,0,0,0 06-04:0,0,0,0 06-07:0,0,0,0 06-10:0,0,0,0 06-16:0,0,0,0 06-19:1,0,0,0 06-20:0,0,0,0 06-23:0,0,0,0 06-25:0,0,0,0 06-26:0,0,0,0 06-29:0,0,0,0 06-30:0,0,0,0 07-01:0,0,0,0 07-06:1,0,0,0 07-09:0,0,1,0 07-10:0,0,0,0 07-12:0,0,0,0 07-14:0,0,0,0 07-16:0,0,0,0 07-17:0,0,0,0 07-18:0,0,0,0 07-20:0,0,0,0 07-23:0,0,0,0 07-25:0,0,0,0 07-27:0,0,0,0 07-28:1,0,0,0 07-29:0,0,0,0 07-31:0,0,0,0 08-04:0,0,0,0 08-05:0,0,2,2 08-09:0,0,0,0 08-10:0,0,0,0 08-11:0,0,1,1 08-14:0,0,0,0 08-16:0,0,0,0 08-17:0,0,0,0 08-18:0,0,0,0 08-20:0,0,0,0 08-21:0,0,0,0 08-25:0,0,0,0 08-26:0,0,0,0 08-27:0,0,0,0 08-29:0,0,0,0
Palestine|07-01:0,0,0,0
Panama|07-26:0,0,1,1 08-06:0,0,0,0 08-13:0,0,0,0
Papua New Guinea|05-18:0,0,0,0 05-29:0,0,0,0 06-25:0,0,0,0 06-26:0,0,0,0 06-27:0,0,0,0 06-28:0,0,1,0 06-30:0,0,0,0 07-17:0,0,0,0 07-19:0,0,0,0 07-29:0,0,0,0 08-20:0,0,0,0 08-29:0,0,0,0
Paraguay|05-15:0,0,1,1 05-29:0,0,0,0 06-11:0,0,1,0 06-12:0,0,1,0 06-13:0,0,1,1 06-15:0,0,0,0 06-16:1,0,4,0 06-17:0,0,1,0 06-19:0,0,2,0 06-20:0,0,2,0 06-21:0,0,0,0 06-22:0,0,0,0 06-23:0,0,0,0 06-24:1,0,1,0 06-25:0,0,2,0 06-26:0,0,0,0 06-27:0,0,1,0 06-28:0,0,2,0 06-29:0,0,2,0 06-30:1,0,1,0 07-01:1,0,1,0 07-02:0,0,1,1 07-03:0,0,1,0 07-04:0,0,0,0 07-05:0,0,1,0 07-06:0,0,3,0 07-07:0,0,0,0 07-08:0,0,0,0 07-09:0,0,0,0 07-10:0,0,0,0 07-11:0,0,0,0 07-12:0,0,0,0 07-13:0,0,1,0 07-14:0,0,1,0 07-15:0,0,3,2 07-16:0,0,0,0 07-17:0,0,1,0 07-18:0,0,1,0 07-19:0,0,0,0 07-20:1,0,2,0 07-21:0,0,0,0 07-22:0,0,1,0 07-23:0,0,0,0 07-24:0,0,2,0 07-25:0,0,0,0 07-26:1,0,0,0 07-30:0,0,0,0 08-02:0,0,0,0 08-07:0,0,0,0 08-12:0,0,0,0 08-16:0,0,0,0 08-22:0,0,0,0 08-29:0,0,0,0
Peru|05-13:0,0,0,0 05-14:0,0,0,0 05-15:0,0,0,0 05-16:1,0,0,0 05-17:0,0,1,0 05-18:0,0,0,0 05-20:0,0,0,0 05-21:0,0,1,0 05-22:0,0,1,0 05-23:0,0,0,0 05-24:0,0,0,0 05-25:0,0,0,0 05-26:0,0,0,0 05-27:0,0,0,0 05-28:0,0,1,0 05-29:0,0,0,0 05-30:0,0,1,0 05-31:0,0,1,0 06-01:0,0,1,0 06-02:0,0,0,0 06-03:0,0,0,0 06-04:1,0,0,0 06-05:0,0,2,0 06-06:0,0,0,0 06-07:0,0,0,0 06-08:0,0,1,0 06-09:0,0,0,0 06-10:0,0,0,0 06-11:0,0,1,0 06-12:0,0,0,0 06-13:0,0,0,0 06-14:0,0,0,0 06-16:0,0,0,0 06-17:0,0,0,0 06-18:0,0,0,0 06-19:0,0,0,0 06-20:0,0,0,0 06-21:0,0,0,0 06-22:0,0,0,0 06-23:0,0,0,0 06-24:0,0,1,0 06-25:0,0,0,0 06-26:0,0,1,0 06-27:0,0,1,1 06-28:0,0,0,0 06-29:0,0,0,0 06-30:0,0,1,0 07-01:0,0,0,0 07-02:0,0,0,0 07-03:0,0,0,0 07-04:0,0,0,0 07-05:0,0,0,0 07-06:0,0,0,0 07-07:0,0,1,0 07-08:0,0,0,0 07-09:0,0,0,0 07-10:0,0,0,0 07-12:0,0,0,0 07-14:0,0,1,0 07-18:0,0,0,0 07-19:0,0,0,0 07-20:0,0,0,0 07-21:0,0,0,0 07-25:0,0,0,0 07-26:0,0,0,0 07-27:0,0,0,0 07-28:0,0,1,0 07-29:0,0,0,0 07-30:1,0,1,1 08-01:0,0,0,0 08-02:0,0,0,0 08-03:0,0,0,0 08-04:0,0,0,0 08-06:0,0,0,0 08-07:0,0,0,0 08-08:0,0,1,1 08-11:0,0,0,0 08-12:0,0,1,0 08-13:0,0,1,0 08-16:0,0,0,0 08-18:0,0,1,1 08-23:0,0,0,0 08-26:0,0,0,0
Philippines|05-13:0,0,0,0 05-16:0,0,0,0 05-18:0,0,0,0 05-19:0,0,0,0 05-21:0,0,0,0 05-22:0,0,0,0 05-23:0,0,0,0 05-25:0,0,0,0 05-27:0,0,0,0 05-28:0,0,0,0 05-29:0,0,0,0 05-30:0,0,0,0 05-31:0,0,0,0 06-01:0,0,0,0 06-02:0,0,0,0 06-04:0,0,0,0 06-05:0,0,0,0 06-06:0,0,1,1 06-07:0,0,0,0 06-08:0,0,0,0 06-09:0,0,0,0 06-10:0,0,0,0 06-12:0,0,0,0 06-15:0,0,0,0 06-16:0,0,0,0 06-17:0,0,0,0 06-18:0,0,0,0 06-19:0,0,0,0 06-20:0,0,0,0 06-22:0,0,0,0 06-25:0,0,0,0 06-26:0,0,1,0 06-27:0,0,1,0 06-28:0,0,3,0 06-29:0,0,0,0 06-30:0,0,0,0 07-01:0,0,0,0 07-02:0,0,0,0 07-03:0,0,0,0 07-04:0,0,0,0 07-05:0,0,0,0 07-06:0,0,0,0 07-07:0,0,1,0 07-08:0,0,1,1 07-09:0,0,0,0 07-10:0,0,0,0 07-11:0,0,0,0 07-12:0,0,0,0 07-13:0,0,1,0 07-14:0,0,1,1 07-15:0,0,0,0 07-16:0,0,0,0 07-17:0,0,1,1 07-18:0,0,0,0 07-19:0,0,0,0 07-20:0,0,0,0 07-21:0,0,1,0 07-22:0,0,1,0 07-23:0,0,0,0 07-24:0,0,0,0 07-25:0,0,2,0 07-26:0,0,2,0 07-27:0,0,0,0 07-28:0,0,0,0 07-29:0,0,0,0 07-30:0,0,0,0 07-31:0,0,1,1 08-01:0,0,0,0 08-02:0,0,0,0 08-03:0,0,1,0 08-04:0,0,0,0 08-05:0,0,0,0 08-06:0,0,1,0 08-07:0,0,0,0 08-08:0,0,0,0 08-09:0,0,0,0 08-10:0,0,0,0 08-12:0,0,0,0 08-13:0,0,1,1 08-14:0,0,0,0 08-15:0,0,0,0 08-16:0,0,0,0 08-17:0,0,0,0 08-18:0,0,0,0 08-19:0,0,0,0 08-20:0,0,0,0 08-21:0,0,0,0 08-22:0,0,1,0 08-23:0,0,0,0 08-24:0,0,0,0 08-25:0,0,0,0 08-26:0,0,0,0 08-27:0,0,0,0
Poland|05-13:0,0,1,1 05-14:0,0,0,0 05-16:0,0,0,0 05-17:0,0,0,0 05-18:0,0,0,0 05-19:0,0,0,0 05-20:0,0,1,1 05-21:0,0,0,0 05-22:0,0,0,0 05-23:0,0,0,0 05-25:0,0,0,0 05-26:0,0,0,0 05-27:0,0,0,0 05-28:0,0,1,1 05-29:0,0,1,1 05-30:0,0,0,0 05-31:0,0,0,0 06-01:0,0,0,0 06-02:0,0,0,0 06-03:0,0,0,0 06-04:0,0,1,1 06-07:0,0,0,0 06-08:0,0,0,0 06-10:0,0,1,1 06-12:1,0,0,0 06-13:0,0,0,0 06-14:1,1,0,0 06-15:0,0,0,0 06-17:0,0,0,0 06-18:0,0,1,1 06-19:0,0,0,0 06-20:0,0,0,0 06-21:0,0,0,0 06-22:0,0,0,0 06-23:0,0,0,0 06-25:0,0,0,0 06-26:1,1,0,0 06-29:0,0,0,0 07-01:0,0,0,0 07-02:0,0,0,0 07-03:0,0,0,0 07-04:0,0,0,0 07-05:0,0,0,0 07-06:0,0,0,0 07-07:0,0,0,0 07-10:0,0,0,0 07-11:1,0,0,0 07-12:0,0,0,0 07-13:0,0,0,0 07-15:0,0,1,1 07-16:0,0,0,0 07-17:0,0,4,4 07-18:0,0,2,2 07-19:0,0,0,0 07-20:0,0,1,1 07-21:0,0,8,8 07-23:0,0,0,0 07-24:0,0,1,1 07-25:1,0,0,0 07-26:0,0,0,0 07-27:0,0,0,0 07-30:0,0,0,0 07-31:0,0,0,0 08-01:0,0,0,0 08-02:1,0,0,0 08-03:0,0,0,0 08-04:0,0,0,0 08-05:0,0,0,0 08-06:0,0,0,0 08-07:0,0,0,0 08-08:0,0,0,0 08-09:0,0,0,0 08-10:0,0,0,0 08-11:0,0,0,0 08-13:1,0,1,1 08-14:0,0,1,1 08-15:0,0,0,0 08-16:0,0,0,0 08-17:0,0,0,0 08-18:0,0,1,1 08-20:0,0,0,0 08-21:0,0,0,0 08-22:0,0,0,0 08-23:0,0,0,0 08-25:0,0,0,0 08-26:0,0,0,0 08-27:0,0,0,0 08-28:0,0,0,0 08-29:0,0,3,3
Portugal|05-13:0,0,1,1 05-14:0,0,5,5 05-15:1,1,11,11 05-16:0,0,5,5 05-17:0,0,19,19 05-18:0,0,5,5 05-19:1,0,6,6 05-20:0,0,9,9 05-21:3,3,15,14 05-22:1,1,13,13 05-23:1,1,13,13 05-24:7,7,13,12 05-25:0,0,12,11 05-26:0,0,7,6 05-27:0,0,8,8 05-28:0,0,1,1 05-29:0,0,4,4 05-30:0,0,0,0 05-31:0,0,0,0 06-01:0,0,0,0 06-02:0,0,0,0 06-06:0,0,1,0 06-07:0,0,2,1 06-08:0,0,1,0 06-09:0,0,3,3 06-10:0,0,3,2 06-11:0,0,2,2 06-12:3,2,0,0 06-13:0,0,2,2 06-14:0,0,2,1 06-15:0,0,2,1 06-16:1,1,2,2 06-17:0,0,1,1 06-18:0,0,3,3 06-19:1,0,3,3 06-20:1,1,2,1 06-21:0,0,1,1 06-22:0,0,2,2 06-23:0,0,1,1 06-24:0,0,1,1 06-25:0,0,4,4 06-26:0,0,0,0 06-27:0,0,3,2 06-29:1,1,0,0 06-30:0,0,0,0 07-03:0,0,1,1 07-05:0,0,0,0 07-06:0,0,1,1 07-07:0,0,1,1 07-08:0,0,0,0 07-09:0,0,0,0 07-11:0,0,1,1 07-12:0,0,1,1 07-13:0,0,1,1 07-14:0,0,1,1 07-15:2,2,2,2 07-16:0,0,3,3 07-17:1,1,0,0 07-18:0,0,1,1 07-20:0,0,3,3 07-21:0,0,0,0 07-22:0,0,4,4 07-24:0,0,2,2 07-26:1,0,0,0 07-28:0,0,3,3 07-29:0,0,0,0 08-01:0,0,0,0 08-03:0,0,0,0 08-04:0,0,0,0 08-05:0,0,1,1 08-07:0,0,0,0 08-08:0,0,0,0 08-10:0,0,0,0 08-11:0,0,1,1 08-12:0,0,1,1 08-13:0,0,0,0 08-15:0,0,0,0 08-16:0,0,0,0 08-18:0,0,1,1 08-19:0,0,0,0 08-20:0,0,0,0 08-21:0,0,0,0 08-23:0,0,0,0 08-25:0,0,0,0 08-26:0,0,0,0 08-27:0,0,0,0
Puerto Rico|05-17:0,0,1,1 05-31:0,0,0,0 06-15:1,0,0,0 07-29:0,0,0,0 08-21:0,0,0,0
Qatar|05-21:0,0,0,0 07-12:1,0,1,1 07-31:0,0,0,0 08-06:0,0,0,0 08-07:0,0,0,0
Romania|05-13:1,1,0,0 05-14:0,0,0,0 05-16:0,0,1,0 05-17:0,0,2,0 05-18:0,0,2,0 05-19:1,0,0,0 05-20:0,0,0,0 05-21:0,0,0,0 05-22:0,0,0,0 05-23:0,0,2,0 05-24:0,0,0,0 05-25:0,0,1,1 05-26:0,0,0,0 05-27:0,0,0,0 05-28:0,0,0,0 05-29:0,0,1,0 05-30:0,0,0,0 05-31:0,0,4,0 06-01:0,0,0,0 06-02:0,0,0,0 06-03:0,0,2,0 06-04:0,0,1,0 06-05:0,0,0,0 06-06:0,0,0,0 06-07:0,0,0,0 06-08:0,0,0,0 06-09:0,0,0,0 06-10:0,0,1,0 06-11:0,0,0,0 06-12:1,0,1,1 06-13:0,0,0,0 06-14:0,0,0,0 06-15:0,0,0,0 06-16:0,0,0,0 06-17:0,0,0,0 06-18:0,0,0,0 06-19:0,0,0,0 06-20:1,1,1,0 06-21:0,0,0,0 06-22:2,1,1,1 06-23:0,0,0,0 06-24:0,0,2,2 06-25:0,0,1,0 06-26:0,0,1,0 06-27:0,0,2,0 06-28:0,0,1,1 06-29:0,0,0,0 06-30:1,1,1,0 07-01:0,0,0,0 07-02:0,0,2,1 07-03:1,1,1,0 07-04:0,0,0,0 07-05:0,0,0,0 07-06:1,1,2,0 07-07:0,0,0,0 07-08:0,0,1,0 07-09:0,0,1,0 07-10:1,0,0,0 07-11:0,0,1,0 07-12:0,0,0,0 07-13:0,0,1,1 07-14:1,0,2,1 07-15:0,0,1,0 07-16:0,0,1,0 07-17:0,0,0,0 07-18:0,0,1,0 07-20:0,0,0,0 07-21:0,0,0,0 07-22:1,1,1,0 07-23:1,1,1,0 07-24:0,0,3,0 07-25:0,0,0,0 07-26:0,0,2,0 07-27:0,0,4,0 07-28:0,0,3,1 07-29:0,0,1,0 07-30:0,0,2,0 07-31:0,0,2,0 08-01:0,0,2,0 08-02:0,0,2,1 08-03:0,0,0,0 08-04:1,1,1,0 08-05:0,0,0,0 08-06:0,0,1,0 08-07:0,0,0,0 08-08:0,0,0,0 08-09:0,0,0,0 08-10:1,1,0,0 08-11:1,1,0,0 08-12:0,0,0,0 08-13:2,1,1,1 08-14:1,1,0,0 08-15:0,0,0,0 08-16:0,0,1,0 08-17:2,2,1,1 08-18:0,0,1,1 08-19:0,0,0,0 08-20:0,0,0,0 08-21:3,2,0,0 08-22:0,0,0,0 08-23:1,0,0,0 08-24:0,0,0,0 08-25:1,1,1,1 08-27:0,0,0,0 08-28:0,0,0,0 08-29:0,0,0,0
Russia|05-16:0,0,0,0 06-10:0,0,0,0 06-16:0,0,1,1 06-21:0,0,0,0 06-28:0,0,1,1 07-02:0,0,0,0 07-03:0,0,0,0 07-05:0,0,0,0 07-07:0,0,0,0 07-19:0,0,0,0 07-31:0,0,0,0 08-10:0,0,0,0 08-19:0,0,0,0
Rwanda|06-25:0,0,0,0 06-26:0,0,0,0 06-28:0,0,0,0 06-29:0,0,0,0 07-18:0,0,0,0 07-23:0,0,0,0
Réunion|08-24:0,0,0,0
Saint Barthélemy|05-27:0,0,0,0
Saudi Arabia|05-16:0,0,1,0 06-24:0,0,0,0 07-12:0,0,0,0 07-31:0,0,0,0 08-07:0,0,0,0 08-20:0,0,0,0
Senegal|06-26:0,0,0,0 06-27:0,0,0,0 06-28:0,0,0,0 06-29:0,0,0,0 06-30:0,0,0,0 07-16:0,0,0,0 07-18:0,0,0,0
Serbia|05-14:0,0,0,0 05-15:0,0,0,0 05-16:0,0,0,0 05-17:0,0,0,0 05-18:0,0,1,1 05-19:0,0,1,0 05-21:0,0,0,0 05-22:0,0,0,0 05-23:0,0,0,0 05-24:0,0,0,0 05-26:0,0,0,0 05-27:0,0,0,0 05-28:0,0,1,0 05-29:0,0,0,0 05-30:0,0,0,0 05-31:0,0,1,0 06-01:0,0,2,0 06-02:0,0,4,0 06-03:0,0,2,0 06-04:0,0,2,0 06-05:0,0,1,0 06-06:0,0,1,0 06-07:0,0,2,0 06-08:0,0,3,0 06-09:2,0,1,0 06-10:0,0,0,0 06-11:0,0,1,0 06-12:0,0,1,0 06-13:0,0,0,0 06-14:1,0,1,0 06-15:0,0,0,0 06-16:0,0,1,0 06-17:1,0,1,0 06-18:0,0,0,0 06-19:0,0,1,0 06-20:1,0,1,0 06-21:0,0,0,0 06-22:0,0,4,1 06-23:0,0,0,0 06-24:0,0,0,0 06-25:0,0,0,0 06-26:0,0,2,0 06-27:0,0,0,0 06-28:0,0,0,0 06-29:0,0,1,0 06-30:0,0,0,0 07-01:1,0,0,0 07-02:1,0,0,0 07-03:0,0,1,0 07-04:0,0,0,0 07-05:0,0,0,0 07-06:0,0,1,0 07-07:0,0,0,0 07-08:0,0,0,0 07-10:0,0,0,0 07-11:0,0,1,1 07-12:0,0,1,0 07-13:2,0,1,0 07-14:0,0,2,1 07-15:0,0,0,0 07-17:0,0,0,0 07-18:0,0,0,0 07-19:0,0,1,1 07-20:0,0,0,0 07-21:0,0,2,0 07-22:0,0,1,0 07-23:0,0,2,0 07-24:0,0,0,0 07-25:0,0,1,0 07-26:0,0,3,0 07-27:0,0,1,0 07-28:0,0,1,0 07-29:0,0,1,0 07-30:0,0,0,0 07-31:0,0,2,0 08-01:0,0,0,0 08-02:0,0,0,0 08-03:0,0,0,0 08-04:0,0,1,0 08-06:0,0,0,0 08-08:0,0,0,0 08-09:0,0,1,1 08-10:0,0,1,1 08-11:0,0,1,0 08-12:0,0,0,0 08-14:0,0,0,0 08-15:0,0,2,1 08-16:0,0,1,0 08-17:0,0,0,0 08-19:0,0,0,0 08-22:0,0,2,1 08-23:1,0,0,0 08-26:0,0,0,0 08-28:0,0,0,0
Seychelles|06-10:0,0,0,0 07-09:0,0,0,0
Sierra Leone|07-29:0,0,0,0
Singapore|06-02:0,0,0,0 06-06:0,0,0,0
Slovakia|05-21:0,0,0,0 05-22:0,0,0,0 05-23:0,0,0,0 05-28:0,0,0,0 05-31:0,0,0,0 06-01:0,0,0,0 06-03:0,0,0,0 06-11:0,0,0,0 06-16:0,0,0,0 06-17:0,0,0,0 06-18:0,0,0,0 06-20:0,0,0,0 06-24:0,0,0,0 06-26:0,0,0,0 06-28:0,0,0,0 06-29:0,0,0,0 06-30:0,0,1,0 07-02:0,0,1,0 07-03:0,0,1,0 07-08:0,0,0,0 07-09:0,0,0,0 07-11:1,0,0,0 07-12:0,0,1,1 07-17:0,0,0,0 07-19:0,0,0,0 07-23:0,0,0,0 07-24:0,0,2,0 07-25:0,0,0,0 07-26:0,0,1,0 07-27:0,0,1,0 07-29:0,0,1,0 07-30:0,0,0,0 07-31:0,0,0,0 08-01:0,0,0,0 08-02:0,0,0,0 08-05:0,0,0,0 08-07:0,0,0,0 08-09:0,0,0,0 08-16:0,0,0,0 08-19:0,0,0,0 08-24:1,1,0,0 08-26:0,0,0,0 08-28:1,0,1,1 08-29:0,0,0,0
Slovenia|05-20:0,0,0,0 05-31:0,0,0,0 06-06:0,0,0,0 06-19:0,0,0,0 07-08:0,0,0,0 07-30:0,0,0,0 08-06:0,0,0,0 08-07:0,0,1,1 08-08:0,0,0,0 08-13:0,0,0,0 08-16:0,0,0,0
Solomon Islands|05-23:0,0,0,0
Somalia|05-14:0,0,0,0 05-15:0,0,0,0 06-02:0,0,0,0 06-27:0,0,2,0 06-30:0,0,0,0 07-01:0,0,0,0 08-18:0,0,0,0
South Africa|05-13:0,0,0,0 05-14:0,0,0,0 05-15:0,0,1,0 05-16:0,0,2,0 05-17:0,0,0,0 05-18:0,0,0,0 05-19:0,0,2,0 05-20:0,0,1,0 05-21:0,0,0,0 05-22:0,0,0,0 05-23:0,0,1,0 05-24:0,0,0,0 05-25:0,0,2,0 05-26:1,0,1,0 05-27:0,0,1,0 05-28:0,0,1,0 05-29:0,0,0,0 05-30:0,0,0,0 05-31:0,0,1,0 06-01:0,0,0,0 06-02:0,0,2,0 06-03:0,0,0,0 06-04:0,0,1,0 06-05:0,0,3,0 06-06:0,0,0,0 06-07:0,0,1,0 06-08:0,0,0,0 06-09:0,0,0,0 06-10:0,0,1,0 06-11:0,0,1,0 06-12:0,0,2,0 06-13:1,0,0,0 06-14:2,0,3,0 06-15:0,0,1,0 06-16:0,0,2,0 06-17:0,0,1,0 06-18:0,0,0,0 06-19:0,0,0,0 06-20:0,0,1,0 06-21:0,0,0,0 06-22:0,0,0,0 06-23:0,0,0,0 06-24:0,0,0,0 06-25:0,0,4,0 06-26:0,0,5,0 06-27:0,0,5,0 06-28:1,0,5,0 06-29:0,0,6,0 06-30:2,0,14,0 07-01:1,0,10,0 07-02:0,0,1,0 07-03:0,0,0,0 07-04:0,0,2,0 07-05:1,0,0,0 07-06:0,0,1,0 07-07:0,0,0,0 07-08:0,0,2,0 07-09:0,0,1,0 07-10:0,0,0,0 07-11:0,0,1,0 07-12:0,0,0,0 07-13:0,0,0,0 07-14:0,0,1,0 07-15:0,0,1,0 07-16:0,0,1,0 07-17:1,0,0,0 07-18:0,0,0,0 07-19:0,0,1,0 07-20:0,0,0,0 07-21:0,0,0,0 07-22:0,0,0,0 07-23:0,0,0,0 07-24:0,0,0,0 07-25:0,0,2,0 07-26:1,0,0,0 07-27:2,0,2,0 07-28:0,0,0,0 07-29:1,0,2,0 07-30:0,0,1,0 07-31:1,0,0,0 08-01:0,0,0,0 08-02:0,0,0,0 08-03:0,0,2,0 08-04:0,0,0,0 08-05:0,0,0,0 08-06:0,0,1,0 08-07:0,0,0,0 08-08:0,0,1,0 08-09:0,0,0,0 08-10:0,0,0,0 08-11:0,0,0,0 08-12:0,0,0,0 08-13:0,0,1,0 08-14:0,0,1,0 08-15:0,0,1,0 08-16:0,0,0,0 08-17:0,0,0,0 08-18:0,0,2,0 08-19:0,0,2,1 08-20:0,0,0,0 08-21:0,0,0,0 08-22:0,0,2,0 08-23:0,0,1,0 08-24:0,0,0,0 08-25:0,0,1,0 08-26:0,0,0,0 08-27:0,0,1,0 08-28:0,0,0,0 08-29:0,0,0,0
South Korea|05-28:0,0,0,0 06-04:0,0,1,1 06-15:0,0,0,0 06-18:0,0,0,0 06-30:0,0,0,0 07-10:0,0,0,0 08-17:0,0,0,0 08-23:0,0,0,0
South Sudan|06-25:0,0,0,0 06-27:0,0,0,0 07-15:0,0,1,0 08-04:0,0,0,0
Spain|05-13:1,1,2,0 05-14:0,0,1,1 05-15:0,0,0,0 05-16:0,0,0,0 05-17:0,0,0,0 05-18:0,0,0,0 05-19:0,0,0,0 05-20:0,0,0,0 05-27:0,0,1,1 05-28:0,0,0,0 05-29:0,0,1,0 05-30:0,0,1,0 05-31:0,0,2,0 06-01:0,0,1,0 06-02:0,0,0,0 06-03:0,0,0,0 06-04:0,0,0,0 06-05:0,0,0,0 06-06:0,0,1,0 06-07:0,0,0,0 06-08:0,0,1,0 06-09:0,0,1,0 06-10:0,0,0,0 06-11:0,0,1,0 06-12:0,0,3,0 06-13:0,0,0,0 06-14:0,0,1,1 06-15:0,0,0,0 06-16:0,0,0,0 06-17:0,0,0,0 06-18:0,0,0,0 06-19:0,0,1,0 06-20:2,1,0,0 06-21:0,0,1,0 06-22:0,0,0,0 06-23:1,0,1,1 06-24:0,0,0,0 06-25:1,1,1,0 06-26:0,0,1,0 06-27:0,0,1,0 06-28:0,0,0,0 06-29:4,0,1,1 06-30:0,0,1,0 07-01:0,0,1,0 07-02:0,0,1,0 07-03:0,0,1,1 07-04:0,0,0,0 07-05:0,0,0,0 07-06:0,0,1,0 07-08:0,0,0,0 07-09:1,1,1,1 07-10:0,0,1,0 07-11:1,0,0,0 07-12:0,0,0,0 07-13:0,0,1,0 07-14:0,0,1,1 07-15:0,0,0,0 07-17:1,0,0,0 07-18:0,0,1,0 07-19:0,0,0,0 07-20:0,0,0,0 07-21:0,0,0,0 07-22:0,0,0,0 07-23:0,0,0,0 07-24:1,0,1,0 07-25:0,0,2,0 07-26:0,0,0,0 07-27:3,1,0,0 07-28:0,0,0,0 07-29:1,0,0,0 07-30:1,1,2,0 07-31:0,0,1,1 08-01:0,0,0,0 08-02:1,1,2,0 08-03:0,0,1,1 08-04:0,0,0,0 08-05:0,0,0,0 08-06:0,0,0,0 08-07:2,2,0,0 08-08:0,0,2,2 08-09:0,0,0,0 08-10:1,0,0,0 08-11:0,0,0,0 08-12:0,0,0,0 08-13:0,0,2,1 08-14:1,1,0,0 08-15:0,0,0,0 08-16:0,0,0,0 08-17:0,0,1,0 08-18:0,0,0,0 08-19:0,0,0,0 08-20:0,0,0,0 08-21:1,0,0,0 08-22:0,0,0,0 08-23:0,0,2,1 08-24:1,1,0,0 08-25:0,0,0,0 08-26:1,1,1,1 08-27:0,0,0,0 08-28:1,1,2,0 08-29:2,2,0,0
Sri Lanka|05-17:0,0,0,0 05-29:0,0,0,0 05-30:0,0,0,0 06-04:0,0,0,0 06-06:0,0,0,0 06-09:0,0,0,0 06-16:0,0,0,0 06-26:0,0,0,0 06-27:0,0,0,0 06-28:1,0,1,0 06-29:0,0,0,0 06-30:0,0,0,0 07-10:0,0,0,0 07-19:0,0,0,0 07-20:0,0,0,0 07-29:0,0,0,0 07-30:0,0,0,0 07-31:0,0,0,0 08-05:0,0,1,1 08-16:0,0,0,0 08-18:0,0,0,0 08-20:0,0,0,0 08-23:0,0,0,0
Sudan|06-11:0,0,0,0 07-01:0,0,0,0 07-08:0,0,0,0 08-10:0,0,0,0
Suriname|06-20:0,0,0,0 06-25:0,0,0,0 07-05:0,0,0,0 07-11:0,0,0,0 07-17:0,0,0,0 07-27:0,0,0,0
